,DATETIME,YEAR,MONTH,INDEX_NO,STN_NAME,DD,T,GGGG,DDD,FF,FMFM,VV,WW,N,CL1,CL2,CL3,CL4,CL5,CL6,TTT,TWTW,TDTD,RH,QFE,QFF,QNH,TXTX,RRR,TOT_RRR
2944,2021-06-17 16:00:00,2021,Jun,10,CDH,17,1,1600,300.0,7.0,,60.0,1,6.0,3630.0,6360.0,,,,,33.3,26.9,24.5,60.0,963.7,997.5,1000.5,,,
2950,2021-06-17 16:30:00,2021,Jun,10,CDH,17,1,1630,300.0,8.0,,60.0,2,6.0,2630.0,5360.0,,,,,33.4,26.9,24.8,61.0,963.4,997.2,1000.2,,,
2954,2021-06-17 17:00:00,2021,Jun,10,CDH,17,1,1700,340.0,8.0,,60.0,2,6.0,2630.0,5360.0,,,,,33.2,27.4,25.2,63.0,963.3,997.1,1000.0,,,
2959,2021-06-17 17:30:00,2021,Jun,10,CDH,17,4,1730,340.0,7.0,,60.0,1,5.0,1630.0,5360.0,,,,,32.9,27.5,25.5,65.0,963.2,997.1,999.9,352.0,0.0,0.0
2960,2021-06-17 18:00:00,2021,Jun,10,CDH,17,1,1800,340.0,6.0,,60.0,2,5.0,1630.0,5360.0,,,,,32.1,27.4,25.7,66.0,963.0,997.0,999.7,,,
2964,2021-06-17 18:30:00,2021,Jun,10,CDH,17,1,1830,320.0,5.0,,60.0,1,4.0,1630.0,4360.0,,,,,31.7,27.0,25.1,68.0,963.5,997.5,1000.3,,,
2969,2021-06-17 19:00:00,2021,Jun,10,CDH,17,1,1900,340.0,4.0,,60.0,2,4.0,1630.0,4360.0,,,,,31.5,26.7,24.9,68.0,963.9,997.6,1000.4,,,
2974,2021-06-17 19:30:00,2021,Jun,10,CDH,17,1,1930,350.0,4.0,,60.0,2,4.0,1630.0,4360.0,,,,,31.4,27.3,25.3,70.0,963.7,997.7,1000.5,,,
2976,2021-06-17 20:00:00,2021,Jun,10,CDH,17,1,2000,999.0,1.0,,60.0,2,4.0,1630.0,3360.0,,,,,31.1,27.2,25.0,72.0,964.2,998.4,1001.0,,,
2980,2021-06-17 20:30:00,2021,Jun,10,CDH,17,4,2030,0.0,0.0,,60.0,2,4.0,1630.0,3360.0,,,,,29.8,26.0,23.7,76.0,964.4,998.7,1001.2,,0.0,0.0
2986,2021-06-17 21:00:00,2021,Jun,10,CDH,17,1,2100,0.0,0.0,,60.0,2,4.0,1630.0,3360.0,,,,,29.6,28.4,27.8,90.0,964.7,998.9,1001.5,,,
2990,2021-06-17 22:00:00,2021,Jun,10,CDH,17,1,2200,120.0,3.0,,60.0,3,5.0,2630.0,4360.0,,,,,30.2,28.4,27.8,87.0,965.6,999.8,1002.4,,,
2998,2021-06-17 23:00:00,2021,Jun,10,CDH,17,1,2300,140.0,7.0,,60.0,3,6.0,3630.0,5360.0,,,,,29.3,27.9,27.5,90.0,966.1,1000.4,1002.9,,,
3002,2021-06-17 23:30:00,2021,Jun,10,CDH,17,4,2330,180.0,5.0,,60.0,2,6.0,3630.0,5360.0,,,,,29.0,27.7,27.2,90.0,966.1,1000.5,1003.0,,0.0,0.0
3004,2021-06-18 00:00:00,2021,Jun,10,CDH,18,1,0,140.0,5.0,,60.0,2,6.0,3630.0,5360.0,,,,,28.9,27.6,27.1,92.0,966.1,1000.5,1003.0,,,
3010,2021-06-18 01:00:00,2021,Jun,10,CDH,18,1,100,130.0,6.0,,60.0,2,6.0,3630.0,5360.0,,,,,28.7,27.4,26.9,90.0,966.2,1000.6,1003.0,,,
3015,2021-06-18 02:00:00,2021,Jun,10,CDH,18,1,200,130.0,7.0,,60.0,2,6.0,3630.0,5360.0,,,,,28.4,27.1,26.6,94.0,965.3,1000.0,1002.4,,,
3018,2021-06-18 02:30:00,2021,Jun,10,CDH,18,4,230,110.0,6.0,,60.0,2,6.0,3630.0,5360.0,,,,,28.4,27.4,27.0,96.0,965.5,999.9,1002.3,,0.0,0.0
3025,2021-06-18 03:00:00,2021,Jun,10,CDH,18,1,300,999.0,2.0,,60.0,2,6.0,3630.0,5360.0,,,,,28.4,26.2,25.0,82.0,965.6,1000.1,1002.4,,,
3027,2021-06-18 04:00:00,2021,Jun,10,CDH,18,1,400,140.0,5.0,,60.0,2,6.0,3630.0,5359.0,,,,,28.3,25.8,24.5,80.0,965.5,1000.0,1002.3,,,
3032,2021-06-18 05:00:00,2021,Jun,10,CDH,18,1,500,180.0,3.0,,60.0,2,6.0,3630.0,1830.0,5359.0,,,,28.3,25.8,24.5,80.0,965.2,999.7,1002.0,,,
3039,2021-06-18 05:30:00,2021,Jun,10,CDH,18,4,530,140.0,3.0,,60.0,3,7.0,3625.0,1830.0,5359.0,,,,28.2,25.3,24.0,78.0,965.6,1000.1,1002.4,,0.0,0.0
3043,2021-06-18 06:00:00,2021,Jun,10,CDH,18,1,600,120.0,3.0,,60.0,1,6.0,3625.0,1830.0,5359.0,,,,28.4,25.6,24.2,78.0,965.5,1000.0,1002.3,,,
3047,2021-06-18 06:30:00,2021,Jun,10,CDH,18,1,630,100.0,4.0,,60.0,3,7.0,3625.0,1830.0,6360.0,,,,28.4,25.5,24.3,78.0,965.9,1000.4,1002.7,,,
3050,2021-06-18 07:00:00,2021,Jun,10,CDH,18,1,700,140.0,7.0,,60.0,15,7.0,3620.0,1830.0,5360.0,,,,27.3,25.1,24.2,83.0,965.9,1000.5,1002.7,,,
3055,2021-06-18 07:30:00,2021,Jun,10,CDH,18,1,730,120.0,6.0,,60.0,1,6.0,3620.0,1830.0,5360.0,,,,26.9,24.7,23.8,83.0,965.7,1000.4,1002.5,,,
3056,2021-06-18 08:00:00,2021,Jun,10,CDH,18,1,800,140.0,4.0,,60.0,2,6.0,3625.0,1830.0,5360.0,,,,27.4,24.0,22.4,74.0,965.9,1000.6,1002.7,,,
3063,2021-06-18 08:30:00,2021,Jun,10,CDH,18,4,830,140.0,6.0,,60.0,1,5.0,2630.0,5360.0,,,,,28.5,24.2,22.3,69.0,965.8,1000.4,1002.7,269.0,0.0,0.0
3066,2021-06-18 09:00:00,2021,Jun,10,CDH,18,1,900,190.0,5.0,,60.0,2,6.0,2630.0,5360.0,,,,,29.7,24.8,22.4,65.0,966.2,1000.6,1003.0,,,
3071,2021-06-18 09:30:00,2021,Jun,10,CDH,18,1,930,210.0,4.0,,60.0,2,6.0,2630.0,5360.0,,,,,30.3,25.1,22.3,62.0,966.1,1000.4,1002.9,,,
3075,2021-06-18 10:00:00,2021,Jun,10,CDH,18,1,1000,210.0,4.0,,60.0,2,6.0,2630.0,5360.0,3075.0,,,,30.8,25.6,23.3,64.0,966.3,1000.6,1003.1,,,
3078,2021-06-18 10:30:00,2021,Jun,10,CDH,18,1,1030,190.0,6.0,,60.0,2,6.0,3630.0,5360.0,,,,,31.0,25.7,23.4,64.0,966.4,1000.7,1003.3,,,
3080,2021-06-18 11:00:00,2021,Jun,10,CDH,18,1,1100,200.0,6.0,,60.0,3,7.0,3630.0,1830.0,6359.0,,,,31.2,26.0,23.9,65.0,966.6,1000.8,1003.4,,,
3085,2021-06-18 11:30:00,2021,Jun,10,CDH,18,4,1130,180.0,5.0,,60.0,2,7.0,3630.0,6359.0,,,,,32.3,27.3,25.4,67.0,966.4,1000.5,1003.3,,0.0,0.0
3091,2021-06-18 12:00:00,2021,Jun,10,CDH,18,1,1200,150.0,6.0,,60.0,1,6.0,3630.0,5360.0,,,,,33.1,27.3,25.1,63.0,966.2,1000.1,1003.0,,,
3094,2021-06-18 12:30:00,2021,Jun,10,CDH,18,1,1230,130.0,6.0,,60.0,2,7.0,2625.0,3630.0,1830.0,5360.0,,,32.2,28.1,26.5,72.0,966.1,1000.1,1002.9,,,
3099,2021-06-18 13:00:00,2021,Jun,10,CDH,18,1,1300,160.0,6.0,,60.0,2,6.0,3625.0,1830.0,3360.0,,,,33.2,26.8,24.4,60.0,965.7,999.6,1002.5,,,
3103,2021-06-18 13:30:00,2021,Jun,10,CDH,18,1,1330,130.0,7.0,,60.0,2,6.0,3625.0,1830.0,4360.0,,,,32.8,26.4,24.0,60.0,965.3,999.3,1002.1,,,
3106,2021-06-18 14:00:00,2021,Jun,10,CDH,18,1,1400,150.0,6.0,,60.0,2,6.0,3625.0,1830.0,3360.0,,,,34.0,27.2,24.4,57.0,965.0,998.8,1001.8,,,
3109,2021-06-18 14:30:00,2021,Jun,10,CDH,18,4,1430,140.0,4.0,,60.0,2,5.0,3625.0,1830.0,3360.0,,,,34.6,27.8,25.1,58.0,964.7,998.4,1001.5,,0.0,0.0
3116,2021-06-18 15:00:00,2021,Jun,10,CDH,18,1,1500,160.0,5.0,,60.0,2,5.0,3625.0,1830.0,3360.0,,,,34.3,27.8,25.4,60.0,964.7,998.5,1001.5,,,
3119,2021-06-18 15:30:00,2021,Jun,10,CDH,18,1,1530,210.0,5.0,,60.0,2,6.0,3625.0,1825.0,1930.0,3360.0,,,33.2,26.4,23.6,57.0,964.3,998.2,1001.1,,,
3124,2021-06-18 16:00:00,2021,Jun,10,CDH,18,1,1600,170.0,3.0,,60.0,2,6.0,3625.0,1825.0,1930.0,3360.0,,,33.2,25.8,22.6,54.0,964.1,998.0,1000.9,,,
3128,2021-06-18 16:30:00,2021,Jun,10,CDH,18,1,1630,190.0,6.0,,60.0,2,6.0,3625.0,1830.0,3360.0,,,,32.9,25.0,21.5,51.0,964.0,998.0,1000.8,,,
3131,2021-06-18 17:00:00,2021,Jun,10,CDH,18,1,1700,180.0,5.0,,60.0,2,6.0,3625.0,1825.0,1830.0,3360.0,,,33.2,25.2,21.4,50.0,963.8,997.7,1000.6,,,
3134,2021-06-18 17:30:00,2021,Jun,10,CDH,18,4,1730,180.0,5.0,,60.0,2,6.0,3625.0,1830.0,4360.0,,,,32.8,25.5,22.4,54.0,963.5,997.4,1000.3,346.0,0.0,0.0
3138,2021-06-18 18:00:00,2021,Jun,10,CDH,18,1,1800,190.0,6.0,,60.0,2,6.0,3625.0,1830.0,4360.0,,,,32.8,26.0,23.2,57.0,963.8,997.7,1000.5,,,
3141,2021-06-18 18:30:00,2021,Jun,10,CDH,18,1,1830,150.0,8.0,,60.0,2,6.0,3625.0,1830.0,4360.0,,,,32.2,25.8,23.2,59.0,964.1,998.1,1000.9,,,
3145,2021-06-18 19:00:00,2021,Jun,10,CDH,18,1,1900,150.0,8.0,,60.0,2,5.0,3625.0,1830.0,4360.0,,,,31.3,25.6,23.4,63.0,964.5,998.6,1001.3,,,
3152,2021-06-18 19:30:00,2021,Jun,10,CDH,18,1,1930,160.0,8.0,,60.0,2,5.0,3625.0,1830.0,3360.0,,,,30.9,25.8,23.8,66.0,964.8,999.0,1001.6,,,
3157,2021-06-18 20:00:00,2021,Jun,10,CDH,18,1,2000,120.0,10.0,,60.0,2,5.0,2625.0,1825.0,4360.0,,,,30.1,25.1,23.1,71.0,965.2,999.6,1002.1,,,
3158,2021-06-18 20:30:00,2021,Jun,10,CDH,18,4,2030,140.0,10.0,,60.0,1,4.0,1630.0,1830.0,4360.0,,,,29.6,26.3,25.1,77.0,965.5,999.8,1002.3,,0.0,0.0
3164,2021-06-18 21:00:00,2021,Jun,10,CDH,18,1,2100,140.0,10.0,,60.0,2,4.0,1630.0,1830.0,4360.0,,,,29.2,26.3,25.2,79.0,965.5,999.9,1002.3,,,
3170,2021-06-18 22:00:00,2021,Jun,10,CDH,18,1,2200,160.0,10.0,,60.0,2,4.0,1630.0,1830.0,4360.0,,,,28.8,25.9,25.6,83.0,966.5,1000.9,1003.3,,,
3175,2021-06-18 23:00:00,2021,Jun,10,CDH,18,1,2300,140.0,8.0,,60.0,2,4.0,1630.0,1830.0,4360.0,,,,28.5,26.2,25.3,85.0,966.7,1001.2,1003.6,,,
3177,2021-06-18 23:30:00,2021,Jun,10,CDH,18,4,2330,140.0,6.0,,60.0,3,5.0,2630.0,1830.0,4360.0,,,,28.0,26.0,25.2,85.0,966.8,1001.4,1003.7,,0.0,0.0
3181,2021-06-19 00:00:00,2021,Jun,10,CDH,19,1,0,140.0,4.0,,60.0,2,5.0,2630.0,1830.0,4360.0,,,,27.4,25.7,25.0,87.0,966.8,1001.4,1003.7,,,
3186,2021-06-19 01:00:00,2021,Jun,10,CDH,19,1,100,140.0,5.0,,60.0,1,4.0,1630.0,1830.0,4360.0,,,,27.6,26.2,25.6,89.0,966.3,1000.9,1003.1,,,
3190,2021-06-19 02:00:00,2021,Jun,10,CDH,19,1,200,999.0,2.0,,60.0,2,4.0,1630.0,1830.0,4360.0,,,,27.3,26.0,25.3,89.0,965.8,1000.4,1002.7,,,
3195,2021-06-19 02:30:00,2021,Jun,10,CDH,19,4,230,999.0,2.0,,60.0,2,4.0,1630.0,1830.0,4360.0,,,,27.3,25.7,25.0,87.0,965.6,1000.2,1002.4,,0.0,0.0
3199,2021-06-19 03:00:00,2021,Jun,10,CDH,19,1,300,120.0,4.0,,60.0,2,4.0,1630.0,3360.0,,,,,27.3,25.7,25.0,87.0,965.2,999.8,1002.0,,,
3204,2021-06-19 04:00:00,2021,Jun,10,CDH,19,1,400,0.0,0.0,,60.0,2,4.0,1630.0,4360.0,,,,,27.1,24.7,23.4,80.0,965.1,999.7,1001.9,,,
3209,2021-06-19 05:00:00,2021,Jun,10,CDH,19,1,500,999.0,2.0,,60.0,2,4.0,1630.0,4360.0,,,,,25.9,23.8,22.6,82.0,965.2,1000.0,1002.0,,,
3212,2021-06-19 05:30:00,2021,Jun,10,CDH,19,4,530,999.0,2.0,,60.0,1,3.0,3360.0,,,,,,26.3,23.6,22.1,78.0,965.2,1000.0,1002.0,,0.0,0.0
3219,2021-06-19 06:00:00,2021,Jun,10,CDH,19,1,600,30.0,5.0,,60.0,2,3.0,3360.0,,,,,,26.5,23.3,21.5,74.0,965.3,1000.1,1002.1,,,
3223,2021-06-19 06:30:00,2021,Jun,10,CDH,19,1,630,999.0,2.0,,60.0,2,3.0,3360.0,,,,,,27.2,23.7,21.7,72.0,965.5,1000.2,1002.3,,,
3227,2021-06-19 07:00:00,2021,Jun,10,CDH,19,1,700,999.0,2.0,,60.0,1,2.0,2360.0,,,,,,28.6,24.8,22.4,69.0,965.8,1000.3,1002.6,,,
3228,2021-06-19 07:30:00,2021,Jun,10,CDH,19,1,730,0.0,0.0,,60.0,2,2.0,2360.0,,,,,,30.0,26.0,23.7,69.0,966.0,1000.3,1002.8,,,
3234,2021-06-19 08:00:00,2021,Jun,10,CDH,19,1,800,999.0,2.0,,60.0,1,1.0,1630.0,,,,,,31.2,26.6,24.3,67.0,966.0,1000.2,1002.8,,,
3238,2021-06-19 08:30:00,2021,Jun,10,CDH,19,4,830,999.0,2.0,,60.0,3,3.0,3625.0,,,,,,31.1,25.9,23.7,65.0,966.3,1000.5,1003.1,256.0,0.0,0.0
3241,2021-06-19 09:00:00,2021,Jun,10,CDH,19,1,900,290.0,4.0,,60.0,3,4.0,4625.0,,,,,,31.7,27.1,24.8,67.0,966.5,1000.6,1003.3,,,
3244,2021-06-19 09:30:00,2021,Jun,10,CDH,19,1,930,280.0,4.0,,60.0,1,3.0,3625.0,,,,,,32.1,27.0,24.5,64.0,966.4,1000.5,1003.3,,,
3248,2021-06-19 10:00:00,2021,Jun,10,CDH,19,1,1000,999.0,2.0,,60.0,2,3.0,3625.0,,,,,,33.0,27.3,25.0,63.0,966.0,1000.0,1002.9,,,
3252,2021-06-19 10:30:00,2021,Jun,10,CDH,19,1,1030,999.0,2.0,,60.0,2,3.0,3625.0,,,,,,33.4,27.3,24.9,61.0,965.8,999.8,1002.7,,,
3259,2021-06-19 11:00:00,2021,Jun,10,CDH,19,1,1100,999.0,2.0,,60.0,1,2.0,2625.0,,,,,,33.1,27.2,24.4,60.0,965.8,999.7,1002.6,,,
3262,2021-06-19 11:30:00,2021,Jun,10,CDH,19,4,1130,270.0,5.0,,60.0,2,2.0,2625.0,,,,,,34.0,27.3,24.6,58.0,965.6,999.4,1002.4,,0.0,0.0
3266,2021-06-19 12:00:00,2021,Jun,10,CDH,19,1,1200,230.0,4.0,,60.0,2,2.0,2625.0,,,,,,34.3,27.4,24.8,58.0,965.4,999.2,1002.2,,,
3271,2021-06-19 12:30:00,2021,Jun,10,CDH,19,1,1230,230.0,3.0,,60.0,3,3.0,3625.0,,,,,,34.2,27.7,24.4,56.0,965.3,999.2,1002.2,,,
3274,2021-06-19 13:00:00,2021,Jun,10,CDH,19,1,1300,999.0,2.0,,60.0,2,3.0,3625.0,,,,,,35.8,28.8,25.6,56.0,965.2,998.6,1001.8,,,
3276,2021-06-19 13:30:00,2021,Jun,10,CDH,19,1,1330,290.0,3.0,,60.0,2,3.0,3625.0,,,,,,35.8,28.3,24.7,53.0,964.8,998.4,1001.6,,,
3282,2021-06-19 14:00:00,2021,Jun,10,CDH,19,1,1400,200.0,8.0,,60.0,2,3.0,3625.0,,,,,,35.8,27.7,24.7,53.0,964.5,998.1,1001.3,,,
3284,2021-06-19 14:30:00,2021,Jun,10,CDH,19,4,1430,180.0,10.0,,60.0,3,4.0,3625.0,1830.0,,,,,34.4,26.5,23.5,53.0,964.1,998.0,1001.0,,0.0,0.0
3291,2021-06-19 15:00:00,2021,Jun,10,CDH,19,1,1500,170.0,10.0,20.0,60.0,3,5.0,4625.0,1830.0,,,,,34.0,25.6,22.5,51.0,964.1,997.9,1000.9,,,
3294,2021-06-19 15:30:00,2021,Jun,10,CDH,19,1,1530,160.0,10.0,20.0,60.0,2,5.0,4625.0,1830.0,1930.0,,,,32.7,24.6,21.3,51.0,964.1,998.2,1000.9,,,
3299,2021-06-19 16:00:00,2021,Jun,10,CDH,19,1,1600,140.0,10.0,20.0,60.0,3,6.0,4625.0,1830.0,1930.0,,,,31.8,23.6,20.1,50.0,964.2,998.4,1001.0,,,
3303,2021-06-19 16:30:00,2021,Jun,10,CDH,19,1,1630,150.0,10.0,20.0,60.0,1,5.0,4625.0,1930.0,,,,,31.0,22.9,19.3,50.0,964.1,998.3,1000.9,,,
3305,2021-06-19 17:00:00,2021,Jun,10,CDH,19,1,1700,140.0,10.0,20.0,60.0,1,4.0,4625.0,1930.0,,,,,30.5,22.6,18.9,50.0,964.0,998.3,1000.8,,,
3311,2021-06-19 17:30:00,2021,Jun,10,CDH,19,4,1730,140.0,10.0,20.0,60.0,1,3.0,2625.0,2360.0,,,,,30.5,23.9,21.0,57.0,963.9,998.1,1000.6,362.0,0.0,0.0
3315,2021-06-19 18:00:00,2021,Jun,10,CDH,19,1,1800,150.0,12.0,,60.0,2,3.0,3630.0,,,,,,30.2,23.7,20.7,56.0,964.0,998.3,1000.8,,,
3319,2021-06-19 18:30:00,2021,Jun,10,CDH,19,1,1830,150.0,10.0,20.0,60.0,3,4.0,4630.0,,,,,,29.5,24.3,22.2,65.0,964.3,998.7,1001.1,,,
3321,2021-06-19 19:00:00,2021,Jun,10,CDH,19,1,1900,140.0,12.0,,60.0,3,6.0,3630.0,3359.0,,,,,29.0,25.0,23.5,72.0,964.6,999.0,1001.4,,,
3325,2021-06-19 19:30:00,2021,Jun,10,CDH,19,1,1930,130.0,10.0,,60.0,3,6.0,3630.0,5360.0,,,,,29.0,25.1,23.5,72.0,964.8,999.2,1001.6,,,
3329,2021-06-19 20:00:00,2021,Jun,10,CDH,19,1,2000,130.0,8.0,,60.0,2,6.0,3630.0,5360.0,,,,,29.0,25.2,23.6,72.0,965.0,999.5,1001.9,,,
3333,2021-06-19 20:30:00,2021,Jun,10,CDH,19,4,2030,110.0,6.0,,60.0,2,6.0,3630.0,6360.0,,,,,28.9,25.3,23.8,74.0,965.5,999.9,1002.3,,0.0,0.0
3338,2021-06-19 21:00:00,2021,Jun,10,CDH,19,1,2100,130.0,6.0,,60.0,2,6.0,3630.0,6359.0,,,,,28.8,25.7,24.4,77.0,965.6,1000.0,1002.4,,,
3342,2021-06-19 22:00:00,2021,Jun,10,CDH,19,1,2200,150.0,6.0,,60.0,2,6.0,3630.0,6359.0,,,,,28.6,26.0,25.0,81.0,965.9,1000.4,1002.8,,,
3346,2021-06-19 23:00:00,2021,Jun,10,CDH,19,1,2300,140.0,8.0,,60.0,2,6.0,3630.0,5359.0,,,,,28.1,25.6,24.5,82.0,966.1,1000.6,1002.9,,,
3350,2021-06-19 23:30:00,2021,Jun,10,CDH,19,4,2330,140.0,7.0,,60.0,2,6.0,3630.0,1830.0,6359.0,,,,28.3,25.7,24.7,81.0,966.4,1000.9,1003.2,,0.0,0.0
3358,2021-06-20 00:00:00,2021,Jun,10,CDH,20,1,0,130.0,6.0,,60.0,2,6.0,3630.0,1830.0,5359.0,,,,27.9,25.3,24.3,80.0,966.5,1001.1,1003.3,,,
3361,2021-06-20 01:00:00,2021,Jun,10,CDH,20,1,100,130.0,10.0,,60.0,2,6.0,3630.0,1830.0,6359.0,,,,27.6,25.0,24.1,81.0,966.2,1001.0,1003.1,,,
3371,2021-06-20 02:00:00,2021,Jun,10,CDH,20,1,200,130.0,11.0,21.0,60.0,3,7.0,3630.0,1930.0,6359.0,,,,26.2,23.8,22.8,83.0,966.1,1000.9,1003.0,,,
3375,2021-06-20 02:30:00,2021,Jun,10,CDH,20,4,230,110.0,9.0,,60.0,2,6.0,3630.0,1930.0,6359.0,,,,26.0,23.2,22.2,81.0,965.9,1000.8,1002.7,,0.0,0.0
3377,2021-06-20 03:00:00,2021,Jun,10,CDH,20,1,300,140.0,10.0,,60.0,2,7.0,3625.0,1930.0,5360.0,,,,25.4,23.4,22.5,84.0,965.6,1000.5,1002.4,,,
3381,2021-06-20 04:00:00,2021,Jun,10,CDH,20,1,400,120.0,4.0,,60.0,2,6.0,3625.0,1830.0,5360.0,,,,26.0,23.0,21.5,76.0,965.2,1000.0,1002.0,,,
3387,2021-06-20 05:00:00,2021,Jun,10,CDH,20,1,500,120.0,5.0,,60.0,2,5.0,3625.0,5360.0,,,,,26.2,23.4,22.1,78.0,965.4,1000.2,1002.2,,,
3390,2021-06-20 05:30:00,2021,Jun,10,CDH,20,4,530,999.0,2.0,,60.0,2,5.0,2630.0,5360.0,,,,,25.7,23.1,21.6,78.0,965.6,1000.5,1002.4,,0.0,0.0
3397,2021-06-20 06:00:00,2021,Jun,10,CDH,20,1,600,140.0,4.0,,60.0,1,4.0,2630.0,3360.0,,,,,25.9,22.8,21.2,75.0,966.2,1001.1,1003.0,,,
3402,2021-06-20 06:30:00,2021,Jun,10,CDH,20,1,630,150.0,4.0,,60.0,1,3.0,1630.0,3360.0,,,,,26.6,22.9,20.7,70.0,966.4,1001.2,1003.2,,,
3409,2021-06-20 07:00:00,2021,Jun,10,CDH,20,1,700,999.0,2.0,,60.0,2,3.0,1630.0,3360.0,,,,,27.8,23.2,20.4,64.0,966.3,1001.0,1003.1,,,
3414,2021-06-20 07:30:00,2021,Jun,10,CDH,20,1,730,80.0,4.0,,60.0,2,2.0,2360.0,,,,,,28.7,24.0,21.8,66.0,966.4,1001.0,1003.3,,,
3419,2021-06-20 08:00:00,2021,Jun,10,CDH,20,1,800,999.0,2.0,,60.0,2,2.0,2360.0,,,,,,30.1,25.5,23.1,66.0,966.5,1000.8,1003.3,,,
3428,2021-06-20 08:30:00,2021,Jun,10,CDH,20,4,830,999.0,2.0,,60.0,1,0.0,,,,,,,30.6,25.5,22.6,62.0,966.4,1000.7,1003.3,253.0,0.0,0.0
3431,2021-06-20 09:00:00,2021,Jun,10,CDH,20,1,900,210.0,3.0,,60.0,2,0.0,,,,,,,30.8,25.3,22.7,62.0,966.5,1000.8,1003.3,,,
3435,2021-06-20 09:30:00,2021,Jun,10,CDH,20,1,930,210.0,4.0,,60.0,3,3.0,3630.0,,,,,,31.2,25.6,22.5,60.0,966.7,1000.9,1003.6,,,
3439,2021-06-20 10:00:00,2021,Jun,10,CDH,20,1,1000,240.0,5.0,,60.0,2,3.0,3630.0,,,,,,30.3,24.8,22.2,62.0,966.8,1001.2,1003.7,,,
3447,2021-06-20 10:30:00,2021,Jun,10,CDH,20,1,1030,999.0,2.0,,60.0,2,3.0,3630.0,,,,,,31.3,26.0,23.2,62.0,967.0,1001.2,1003.9,,,
3450,2021-06-20 11:00:00,2021,Jun,10,CDH,20,1,1100,270.0,4.0,,60.0,2,3.0,3630.0,,,,,,32.9,27.1,24.6,61.0,967.2,1001.2,1004.1,,,
3456,2021-06-20 11:30:00,2021,Jun,10,CDH,20,4,1130,290.0,4.0,,60.0,3,4.0,4630.0,,,,,,33.4,27.5,25.1,60.0,966.9,1000.9,1003.8,,0.0,0.0
3459,2021-06-20 12:00:00,2021,Jun,10,CDH,20,1,1200,210.0,4.0,,60.0,2,4.0,4630.0,,,,,,33.8,27.8,25.5,62.0,966.8,1000.7,1003.7,,,
3467,2021-06-20 12:30:00,2021,Jun,10,CDH,20,1,1230,250.0,5.0,,60.0,2,5.0,3620.0,3630.0,,,,,33.5,27.5,25.2,62.0,966.6,1000.5,1003.5,,,
3470,2021-06-20 13:00:00,2021,Jun,10,CDH,20,1,1300,260.0,4.0,,60.0,2,5.0,3620.0,3630.0,,,,,33.9,28.0,26.0,65.0,966.3,1000.1,1003.1,,,
3476,2021-06-20 13:30:00,2021,Jun,10,CDH,20,1,1330,310.0,6.0,,60.0,2,5.0,3620.0,3630.0,,,,,33.7,27.8,25.4,62.0,965.9,999.8,1002.7,,,
3478,2021-06-20 14:00:00,2021,Jun,10,CDH,20,1,1400,250.0,4.0,,60.0,2,5.0,2620.0,4630.0,,,,,34.7,28.0,25.4,58.0,965.5,999.2,1002.3,,,
3484,2021-06-20 14:30:00,2021,Jun,10,CDH,20,4,1430,320.0,5.0,,60.0,2,5.0,2620.0,4630.0,,,,,35.4,28.5,25.8,57.0,965.2,998.9,1002.1,,0.0,0.0
3489,2021-06-20 15:00:00,2021,Jun,10,CDH,20,1,1500,290.0,4.0,,60.0,2,5.0,2620.0,4630.0,,,,,35.4,28.6,25.9,58.0,964.9,998.5,1001.7,,,
3491,2021-06-20 15:30:00,2021,Jun,10,CDH,20,1,1530,260.0,4.0,,60.0,3,6.0,3625.0,4630.0,,,,,35.4,28.5,25.9,60.0,964.6,998.3,1001.5,,,
3494,2021-06-20 16:00:00,2021,Jun,10,CDH,20,1,1600,280.0,5.0,,60.0,1,5.0,2625.0,4630.0,,,,,35.5,28.7,26.0,60.0,964.3,997.9,1001.1,,,
3501,2021-06-20 16:30:00,2021,Jun,10,CDH,20,1,1630,260.0,4.0,,60.0,2,5.0,2625.0,4630.0,,,,,35.9,28.9,25.8,56.0,964.0,997.5,1000.8,,,
3504,2021-06-20 17:00:00,2021,Jun,10,CDH,20,1,1700,999.0,2.0,,60.0,2,5.0,2625.0,4630.0,,,,,35.4,28.5,25.3,55.0,963.8,997.4,1000.6,,,
3509,2021-06-20 17:30:00,2021,Jun,10,CDH,20,4,1730,180.0,9.0,,60.0,2,5.0,2625.0,4630.0,,,,,33.5,26.3,23.5,58.0,963.6,997.5,1000.4,362.0,0.0,0.0
3512,2021-06-20 18:00:00,2021,Jun,10,CDH,20,1,1800,150.0,9.0,,60.0,1,2.0,2630.0,,,,,,33.0,25.9,23.1,60.0,963.3,997.2,1000.0,,,
3517,2021-06-20 18:30:00,2021,Jun,10,CDH,20,1,1830,150.0,10.0,,60.0,1,1.0,1630.0,,,,,,32.1,25.1,22.2,56.0,963.6,997.6,1000.4,,,
3521,2021-06-20 19:00:00,2021,Jun,10,CDH,20,1,1900,160.0,10.0,,60.0,3,2.0,1630.0,1830.0,,,,,31.5,25.3,22.8,60.0,964.0,998.1,1000.8,,,
3523,2021-06-20 19:30:00,2021,Jun,10,CDH,20,1,1930,150.0,8.0,,60.0,2,2.0,2630.0,,,,,,31.0,24.9,22.4,60.0,964.6,998.8,1001.4,,,
