,DATETIME,YEAR,MONTH,INDEX_NO,STN_NAME,DD,T,GGGG,DDD,FF,FMFM,VV,WW,N,CL1,CL2,CL3,CL4,CL5,CL6,TTT,TWTW,TDTD,RH,QFE,QFF,QNH,TXTX,RRR,TOT_RRR
1709,2021-09-13 19:00:00,2021,Sep,10,CDH,13,1,1900,170.0,3.0,,60.0,2,6.0,3625.0,1930.0,5359.0,,,,30.2,28.0,27.2,84.0,967.2,1001.5,1004.1,,,
1713,2021-09-13 19:30:00,2021,Sep,10,CDH,13,1,1930,130.0,15.0,25.0,50.0,95,7.0,3620.0,1925.0,6359.0,,,,27.3,24.7,23.7,81.0,967.6,1002.3,1004.5,,,
1718,2021-09-13 20:00:00,2021,Sep,10,CDH,13,1,2000,150.0,10.0,,50.0,95,7.0,3620.0,1925.0,6359.0,,,,26.1,24.4,23.7,87.0,968.7,1003.6,1005.6,,,
1722,2021-09-13 20:30:00,2021,Sep,10,CDH,13,4,2030,140.0,6.0,,60.0,17,7.0,3620.0,1925.0,6359.0,,,,26.5,24.4,23.5,84.0,969.0,1003.9,1005.9,,0.001,0.001
1725,2021-09-13 21:00:00,2021,Sep,10,CDH,13,1,2100,130.0,4.0,,60.0,95,7.0,3620.0,1925.0,6359.0,,,,26.5,24.6,23.8,85.0,969.1,1004.0,1006.1,,,
1732,2021-09-13 22:00:00,2021,Sep,10,CDH,13,1,2200,999.0,2.0,,60.0,1,6.0,3625.0,6359.0,,,,,26.5,24.9,24.0,86.0,969.2,1004.0,1006.1,,,
1737,2021-09-13 23:00:00,2021,Sep,10,CDH,13,1,2300,999.0,2.0,,60.0,2,6.0,3625.0,6359.0,,,,,26.9,25.2,24.4,86.0,969.3,1004.2,1006.3,,,
1741,2021-09-13 23:30:00,2021,Sep,10,CDH,13,4,2330,999.0,2.0,,60.0,2,6.0,3625.0,6359.0,,,,,26.9,25.3,24.5,87.0,969.4,1004.2,1006.3,,0.001,0.001
1743,2021-09-14 00:00:00,2021,Sep,10,CDH,14,1,0,360.0,3.0,,60.0,2,6.0,3625.0,6359.0,,,,,27.1,25.4,24.6,86.0,969.4,1004.2,1006.3,,,
1750,2021-09-14 01:00:00,2021,Sep,10,CDH,14,1,100,320.0,3.0,,60.0,2,6.0,3625.0,6359.0,,,,,27.0,25.3,24.5,86.0,969.2,1004.0,1006.1,,,
1756,2021-09-14 02:00:00,2021,Sep,10,CDH,14,1,200,330.0,4.0,,60.0,2,6.0,3625.0,6359.0,,,,,27.0,25.0,24.1,84.0,969.0,1003.8,1005.9,,,
1759,2021-09-14 02:30:00,2021,Sep,10,CDH,14,4,230,270.0,3.0,3.0,60.0,2,6.0,3625.0,6359.0,,,,,26.5,25.1,24.4,88.0,968.9,1003.7,1005.8,,0.0,0.0
1764,2021-09-14 03:00:00,2021,Sep,10,CDH,14,1,300,999.0,2.0,,60.0,2,6.0,3625.0,6359.0,,,,,26.4,25.1,24.4,89.0,968.8,1003.7,1005.7,,,
1767,2021-09-14 04:00:00,2021,Sep,10,CDH,14,1,400,80.0,3.0,,60.0,2,6.0,2625.0,5359.0,,,,,26.7,25.3,24.7,89.0,968.7,1003.5,1005.6,,,
1773,2021-09-14 05:00:00,2021,Sep,10,CDH,14,1,500,999.0,2.0,,60.0,2,6.0,2625.0,5359.0,,,,,26.5,25.1,24.3,88.0,968.9,1003.7,1005.8,,,
1776,2021-09-14 05:30:00,2021,Sep,10,CDH,14,4,530,340.0,3.0,,50.0,10,5.0,2625.0,4359.0,,,,,26.3,24.9,24.3,89.0,969.0,1003.9,1006.0,,0.0,0.0
1782,2021-09-14 06:00:00,2021,Sep,10,CDH,14,1,600,330.0,3.0,,50.0,10,6.0,2625.0,5359.0,,,,,26.2,24.8,24.0,88.0,969.3,1004.2,1006.2,,,
1785,2021-09-14 06:30:00,2021,Sep,10,CDH,14,1,630,360.0,3.0,,60.0,2,6.0,2625.0,5359.0,,,,,26.9,24.3,22.8,78.0,969.4,1004.2,1006.3,,,
1790,2021-09-14 07:00:00,2021,Sep,10,CDH,14,1,700,10.0,5.0,,60.0,2,6.0,2625.0,5359.0,,,,,27.6,24.1,22.6,74.0,969.3,1004.3,1006.4,,,
1792,2021-09-14 07:30:00,2021,Sep,10,CDH,14,1,730,10.0,7.0,,60.0,2,6.0,2625.0,6359.0,,,,,28.5,24.2,22.3,69.0,969.8,1004.5,1006.7,,,
1797,2021-09-14 08:00:00,2021,Sep,10,CDH,14,1,800,10.0,5.0,,60.0,2,6.0,2625.0,5359.0,,,,,29.1,24.8,22.8,69.0,970.1,1004.7,1007.1,,,
1800,2021-09-14 08:30:00,2021,Sep,10,CDH,14,4,830,360.0,4.0,,60.0,2,6.0,2625.0,5359.0,,,,,29.5,25.5,23.6,70.0,970.4,1005.0,1007.4,260.0,0.0,0.003
1803,2021-09-14 09:00:00,2021,Sep,10,CDH,14,1,900,20.0,5.0,,60.0,2,6.0,3625.0,5359.0,,,,,30.3,25.1,22.9,65.0,970.8,1005.3,1007.8,,,
1809,2021-09-14 09:30:00,2021,Sep,10,CDH,14,1,930,10.0,3.0,,60.0,2,6.0,3625.0,5359.0,,,,,30.9,26.1,24.0,67.0,971.3,1005.7,1008.3,,,
1812,2021-09-14 10:00:00,2021,Sep,10,CDH,14,1,1000,170.0,10.0,,60.0,16,6.0,2620.0,3625.0,1930.0,5359.0,,,30.2,26.3,25.0,75.0,972.3,1006.8,1009.3,,,
1815,2021-09-14 10:15:00,2021,Sep,10,CDH,14,2,1015,170.0,10.0,,30.0,60,7.0,2620.0,3625.0,1930.0,5359.0,,,25.9,24.3,23.7,88.0,972.7,1007.8,1009.7,,,
1816,2021-09-14 10:15:00,2021,Sep,10,CDH,14,5,1015,,,,,10,,,,,,,,,24.3,,88.0,,,,,,
1818,2021-09-14 10:30:00,2021,Sep,10,CDH,14,1,1030,170.0,8.0,,20.0,63,8.0,3620.0,3625.0,1930.0,6359.0,,,25.9,24.6,24.0,89.0,973.0,1008.1,1010.0,,,
1820,2021-09-14 10:30:00,2021,Sep,10,CDH,14,5,1030,,,,,10,,,,,,,,,24.6,,89.0,,,,,,
1826,2021-09-14 11:00:00,2021,Sep,10,CDH,14,1,1100,190.0,4.0,,30.0,60,8.0,2620.0,3625.0,1930.0,5359.0,,,27.1,25.3,24.5,86.0,972.8,1007.7,1009.8,,,
1825,2021-09-14 11:00:00,2021,Sep,10,CDH,14,5,1100,,,,,10,,,,,,,,,25.3,,86.0,,,,,,
1830,2021-09-14 11:30:00,2021,Sep,10,CDH,14,5,1130,,,,,10,,,,,,,,,25.6,,80.0,,,,,,
1831,2021-09-14 11:30:00,2021,Sep,10,CDH,14,4,1130,140.0,6.0,,50.0,60,6.0,2620.0,3625.0,1930.0,5359.0,,,28.3,25.6,24.5,80.0,972.3,1007.2,1009.5,,7.2,7.2
1832,2021-09-14 12:00:00,2021,Sep,10,CDH,14,1,1200,150.0,8.0,,40.0,60,7.0,2620.0,3625.0,1930.0,5359.0,,,26.7,24.4,23.5,83.0,972.2,1007.3,1009.4,,,
1833,2021-09-14 12:00:00,2021,Sep,10,CDH,14,5,1200,,,,,10,,,,,,,,,24.4,,83.0,,,,,,
1840,2021-09-14 12:30:00,2021,Sep,10,CDH,14,1,1230,120.0,6.0,,60.0,60,6.0,3625.0,5359.0,,,,,28.2,25.7,24.7,82.0,971.7,1006.5,1008.8,,,
1843,2021-09-14 13:00:00,2021,Sep,10,CDH,14,1,1300,150.0,8.0,,60.0,1,5.0,2625.0,4360.0,,,,,31.7,26.9,25.1,68.0,971.4,1005.8,1008.5,,,
1847,2021-09-14 13:30:00,2021,Sep,10,CDH,14,1,1330,140.0,7.0,,60.0,2,5.0,2625.0,5360.0,,,,,31.0,26.6,24.9,70.0,971.1,1005.5,1008.1,,,
1850,2021-09-14 14:00:00,2021,Sep,10,CDH,14,1,1400,130.0,8.0,,60.0,2,5.0,2625.0,4360.0,,,,,32.0,26.6,24.6,64.0,970.5,1004.7,1007.5,,,
1855,2021-09-14 14:30:00,2021,Sep,10,CDH,14,4,1430,160.0,5.0,,60.0,2,5.0,2625.0,4360.0,,,,,32.9,27.3,24.9,63.0,970.1,1004.2,1007.1,,0.001,0.001
1860,2021-09-14 15:00:00,2021,Sep,10,CDH,14,1,1500,160.0,5.0,,60.0,2,5.0,1625.0,1825.0,5359.0,,,,33.3,27.2,24.7,60.0,969.7,1003.8,1006.6,,,
1865,2021-09-14 15:30:00,2021,Sep,10,CDH,14,1,1530,140.0,4.0,,60.0,2,5.0,2625.0,1830.0,4359.0,,,,32.3,26.6,24.1,62.0,969.1,1003.3,1006.1,,,
1870,2021-09-14 16:00:00,2021,Sep,10,CDH,14,1,1600,999.0,2.0,,60.0,1,3.0,1625.0,1830.0,3359.0,,,,33.8,28.0,25.2,61.0,968.8,1002.8,1005.7,,,
1874,2021-09-14 16:30:00,2021,Sep,10,CDH,14,1,1630,999.0,2.0,,60.0,2,3.0,1625.0,1825.0,3359.0,,,,34.4,28.0,25.0,58.0,968.7,1002.6,1005.6,,,
1875,2021-09-14 17:00:00,2021,Sep,10,CDH,14,1,1700,999.0,2.0,,60.0,1,2.0,1625.0,1825.0,2359.0,,,,33.7,27.6,25.1,61.0,968.4,1002.4,1005.3,,,
1881,2021-09-14 17:30:00,2021,Sep,10,CDH,14,4,1730,999.0,2.0,,60.0,2,2.0,1625.0,1825.0,1359.0,,,,33.4,27.9,25.2,62.0,968.3,1002.3,1005.2,348.0,0.0,0.0
1883,2021-09-14 18:00:00,2021,Sep,10,CDH,14,1,1800,999.0,2.0,,60.0,2,2.0,1625.0,1825.0,1359.0,,,,32.2,27.4,25.1,66.0,968.3,1002.5,1005.3,,,
1890,2021-09-14 18:30:00,2021,Sep,10,CDH,14,1,1830,999.0,2.0,,60.0,3,3.0,1625.0,3360.0,,,,,31.1,27.0,25.0,68.0,968.4,1002.6,1005.5,,,
1891,2021-09-14 19:00:00,2021,Sep,10,CDH,14,1,1900,340.0,5.0,,60.0,2,3.0,1625.0,3360.0,,,,,30.4,26.1,24.4,70.0,968.7,1003.1,1005.6,,,
1895,2021-09-14 19:30:00,2021,Sep,10,CDH,14,1,1930,350.0,4.0,,60.0,2,3.0,1625.0,3360.0,,,,,30.1,26.0,24.3,71.0,969.1,1003.5,1006.0,,,
1900,2021-09-14 20:00:00,2021,Sep,10,CDH,14,1,2000,340.0,4.0,,60.0,2,3.0,1625.0,3360.0,,,,,29.7,25.9,24.2,72.0,969.6,1004.1,1006.5,,,
1903,2021-09-14 20:30:00,2021,Sep,10,CDH,14,4,2030,360.0,3.0,,60.0,2,3.0,1625.0,3360.0,,,,,29.3,26.3,24.8,77.0,970.0,1004.5,1007.0,,0.0,0.0
1910,2021-09-14 21:00:00,2021,Sep,10,CDH,14,1,2100,340.0,3.0,,60.0,2,3.0,1625.0,3360.0,,,,,29.2,26.1,24.8,77.0,970.4,1005.0,1007.4,,,
1913,2021-09-14 21:30:00,2021,Sep,10,CDH,14,1,2130,350.0,4.0,,60.0,2,3.0,1625.0,3360.0,,,,,28.8,26.0,24.8,79.0,970.6,1005.2,1007.6,,,
1916,2021-09-14 22:00:00,2021,Sep,10,CDH,14,1,2200,999.0,2.0,,60.0,2,3.0,1625.0,3360.0,,,,,27.9,25.7,24.5,82.0,970.8,1005.5,1007.8,,,
1922,2021-09-14 23:00:00,2021,Sep,10,CDH,14,1,2300,999.0,2.0,,60.0,2,3.0,1625.0,3360.0,,,,,27.3,25.9,25.2,88.0,971.0,1005.8,1008.0,,,
1924,2021-09-14 23:30:00,2021,Sep,10,CDH,14,4,2330,999.0,1.0,,60.0,3,5.0,2625.0,5359.0,,,,,27.6,26.0,25.1,87.0,971.1,1005.9,1008.1,,0.0,0.0
1929,2021-09-15 00:00:00,2021,Sep,10,CDH,15,1,0,120.0,5.0,,60.0,3,6.0,2625.0,5359.0,,,,,27.3,25.9,25.4,89.0,971.8,1006.6,1008.8,,,
1935,2021-09-15 01:00:00,2021,Sep,10,CDH,15,1,100,150.0,8.0,,60.0,2,6.0,2625.0,5359.0,,,,,27.0,25.6,25.1,88.0,972.1,1007.0,1009.1,,,
1940,2021-09-15 02:00:00,2021,Sep,10,CDH,15,1,200,130.0,3.0,,60.0,2,6.0,1625.0,5359.0,,,,,26.9,25.5,24.9,89.0,971.6,1006.5,1008.6,,,
1942,2021-09-15 02:30:00,2021,Sep,10,CDH,15,4,230,90.0,4.0,,60.0,2,6.0,2625.0,5359.0,,,,,27.0,25.5,24.8,88.0,971.4,1006.2,1008.4,,0.0,0.0
1948,2021-09-15 03:00:00,2021,Sep,10,CDH,15,1,300,360.0,4.0,,60.0,1,5.0,2625.0,4359.0,,,,,26.7,25.3,24.7,89.0,971.1,1006.0,1008.1,,,
1953,2021-09-15 04:00:00,2021,Sep,10,CDH,15,1,400,0.0,0.0,,60.0,1,3.0,1630.0,3360.0,,,,,26.1,24.7,23.8,87.0,970.7,1005.7,1007.7,,,
1960,2021-09-15 05:00:00,2021,Sep,10,CDH,15,1,500,999.0,1.0,,60.0,2,3.0,1630.0,3360.0,,,,,25.9,24.2,23.3,86.0,970.7,1005.7,1007.7,,,
1962,2021-09-15 05:30:00,2021,Sep,10,CDH,15,4,530,999.0,1.0,,60.0,2,3.0,1630.0,3360.0,,,,,25.5,24.0,23.0,86.0,970.9,1006.0,1007.9,,0.0,0.0
1966,2021-09-15 06:00:00,2021,Sep,10,CDH,15,1,600,20.0,4.0,,60.0,2,3.0,1630.0,3360.0,,,,,25.8,24.0,23.1,85.0,971.1,1006.1,1008.1,,,
1973,2021-09-15 06:30:00,2021,Sep,10,CDH,15,1,630,0.0,0.0,,60.0,2,3.0,1630.0,3360.0,,,,,25.9,24.1,23.0,84.0,971.4,1006.5,1008.5,,,
1978,2021-09-15 07:00:00,2021,Sep,10,CDH,15,1,700,999.0,1.0,,60.0,2,3.0,1630.0,3360.0,,,,,26.9,25.1,24.0,84.0,971.8,1006.7,1008.8,,,
1979,2021-09-15 07:30:00,2021,Sep,10,CDH,15,1,730,999.0,2.0,,60.0,2,3.0,1630.0,3360.0,,,,,28.6,26.0,24.9,80.0,971.9,1006.6,1008.9,,,
1985,2021-09-15 08:00:00,2021,Sep,10,CDH,15,1,800,300.0,5.0,,80.0,1,2.0,2630.0,2359.0,,,,,29.8,26.4,25.0,76.0,972.1,1006.6,1009.1,,,
1987,2021-09-15 08:30:00,2021,Sep,10,CDH,15,4,830,290.0,8.0,,80.0,2,2.0,2625.0,2359.0,,,,,30.9,26.3,24.6,69.0,972.2,1006.6,1009.2,253.0,0.0,7.201
1991,2021-09-15 09:00:00,2021,Sep,10,CDH,15,1,900,310.0,8.0,,80.0,1,2.0,1630.0,1360.0,,,,,31.9,26.5,24.4,64.0,972.3,1006.6,1009.3,,,
1996,2021-09-15 09:30:00,2021,Sep,10,CDH,15,1,930,320.0,10.0,,80.0,2,2.0,2630.0,1359.0,,,,,32.5,26.3,23.9,61.0,972.4,1006.6,1009.4,,,
2000,2021-09-15 10:00:00,2021,Sep,10,CDH,15,1,1000,320.0,10.0,,80.0,2,2.0,1630.0,1360.0,,,,,33.2,26.5,24.0,59.0,972.3,1006.5,1009.3,,,
2005,2021-09-15 10:30:00,2021,Sep,10,CDH,15,1,1030,320.0,10.0,,80.0,2,2.0,2630.0,2360.0,,,,,33.7,27.1,24.6,59.0,972.2,1006.3,1009.3,,,
2008,2021-09-15 11:00:00,2021,Sep,10,CDH,15,1,1100,320.0,11.0,,80.0,2,2.0,1625.0,1360.0,,,,,33.9,26.8,24.2,57.0,971.9,1006.0,1008.9,,,
2013,2021-09-15 11:30:00,2021,Sep,10,CDH,15,4,1130,320.0,11.0,,80.0,2,2.0,2625.0,,,,,,34.6,27.1,24.5,56.0,971.5,1005.5,1008.5,,0.0,0.0
2016,2021-09-15 12:00:00,2021,Sep,10,CDH,15,1,1200,300.0,12.0,,80.0,3,3.0,3625.0,,,,,,34.7,27.6,25.2,58.0,971.1,1005.1,1008.1,,,
2022,2021-09-15 12:30:00,2021,Sep,10,CDH,15,1,1230,290.0,12.0,,80.0,2,3.0,2625.0,1825.0,,,,,34.6,27.1,24.5,56.0,970.5,1004.5,1007.5,,,
2025,2021-09-15 13:00:00,2021,Sep,10,CDH,15,1,1300,300.0,10.0,,60.0,1,2.0,2625.0,1830.0,,,,,34.8,28.0,25.7,59.0,970.0,1003.9,1007.0,,,
2028,2021-09-15 13:30:00,2021,Sep,10,CDH,15,1,1330,310.0,10.0,,60.0,2,2.0,2625.0,1930.0,,,,,34.9,27.5,24.9,56.0,969.5,1003.4,1006.5,,,
2033,2021-09-15 14:00:00,2021,Sep,10,CDH,15,1,1400,300.0,11.0,,60.0,2,2.0,2625.0,1830.0,,,,,34.9,27.9,25.5,58.0,969.3,1003.1,1006.2,,,
2037,2021-09-15 14:30:00,2021,Sep,10,CDH,15,4,1430,320.0,12.0,,60.0,2,2.0,2625.0,1830.0,,,,,35.0,28.2,25.9,60.0,968.7,1002.5,1005.6,,0.0,0.0
2039,2021-09-15 15:00:00,2021,Sep,10,CDH,15,1,1500,320.0,12.0,,60.0,3,4.0,1625.0,1825.0,3075.0,,,,34.9,27.7,25.3,57.0,968.3,1002.1,1005.2,,,
2046,2021-09-15 15:30:00,2021,Sep,10,CDH,15,1,1530,310.0,11.0,,60.0,1,3.0,1625.0,1825.0,3075.0,,,,34.6,28.2,26.0,61.0,968.1,1001.9,1005.0,,,
2047,2021-09-15 16:00:00,2021,Sep,10,CDH,15,1,1600,300.0,12.0,,60.0,1,2.0,1625.0,1830.0,,,,,34.2,28.2,26.2,63.0,967.8,1001.7,1004.7,,,
2054,2021-09-15 16:30:00,2021,Sep,10,CDH,15,1,1630,310.0,12.0,,60.0,2,2.0,1625.0,1830.0,,,,,34.0,27.6,25.5,61.0,967.7,1001.7,1004.7,,,
2058,2021-09-15 17:00:00,2021,Sep,10,CDH,15,1,1700,300.0,10.0,,60.0,2,2.0,1625.0,1930.0,,,,,33.5,27.9,25.9,65.0,967.7,1001.7,1004.6,,,
2061,2021-09-15 17:30:00,2021,Sep,10,CDH,15,4,1730,320.0,8.0,,60.0,2,2.0,1625.0,1830.0,,,,,33.0,27.9,26.2,67.0,968.0,1002.0,1004.9,352.0,0.0,0.0
2063,2021-09-15 18:00:00,2021,Sep,10,CDH,15,1,1800,300.0,9.0,,60.0,2,2.0,2625.0,,,,,,32.1,27.1,25.2,67.0,967.9,1002.1,1004.9,,,
2068,2021-09-15 18:30:00,2021,Sep,10,CDH,15,1,1830,320.0,8.0,,60.0,2,2.0,1625.0,1825.0,,,,,31.7,27.0,25.3,69.0,968.0,1002.2,1004.9,,,
2071,2021-09-15 19:00:00,2021,Sep,10,CDH,15,1,1900,300.0,6.0,,60.0,2,2.0,2625.0,,,,,,30.5,27.2,26.0,77.0,968.3,1002.6,1005.2,,,
2077,2021-09-15 19:30:00,2021,Sep,10,CDH,15,1,1930,290.0,6.0,,60.0,2,2.0,2625.0,,,,,,30.3,27.4,26.3,79.0,968.7,1003.0,1005.6,,,
2079,2021-09-15 20:00:00,2021,Sep,10,CDH,15,1,2000,290.0,4.0,,60.0,3,3.0,3625.0,,,,,,29.6,27.3,26.4,83.0,969.2,1003.6,1006.1,,,
2086,2021-09-15 20:30:00,2021,Sep,10,CDH,15,4,2030,290.0,3.0,,60.0,3,4.0,4625.0,1830.0,,,,,29.1,27.1,26.1,84.0,969.6,1004.2,1006.6,,0.0,0.0
2089,2021-09-15 21:00:00,2021,Sep,10,CDH,15,1,2100,999.0,1.0,,60.0,2,4.0,4625.0,1830.0,,,,,28.5,26.8,25.9,86.0,970.2,1004.8,1007.1,,,
2097,2021-09-15 22:00:00,2021,Sep,10,CDH,15,1,2200,0.0,0.0,,60.0,2,4.0,4625.0,,,,,,28.2,26.8,26.1,88.0,970.3,1004.9,1007.3,,,
2101,2021-09-15 23:00:00,2021,Sep,10,CDH,15,1,2300,999.0,1.0,,60.0,2,4.0,3625.0,4360.0,,,,,28.5,26.9,26.1,87.0,970.5,1005.1,1007.5,,,
2106,2021-09-15 23:30:00,2021,Sep,10,CDH,15,4,2330,999.0,2.0,,60.0,2,5.0,3625.0,5360.0,,,,,28.8,27.2,26.6,88.0,970.5,1005.1,1007.5,,0.0,0.0
2109,2021-09-16 00:00:00,2021,Sep,10,CDH,16,1,0,130.0,4.0,,60.0,2,5.0,3625.0,1830.0,5359.0,,,,28.5,27.2,26.7,92.0,970.2,1005.3,1007.7,,,
2113,2021-09-16 01:00:00,2021,Sep,10,CDH,16,1,100,130.0,5.0,,60.0,2,5.0,3625.0,5359.0,,,,,27.9,26.5,25.9,89.0,970.3,1005.0,1007.3,,,
2118,2021-09-16 02:00:00,2021,Sep,10,CDH,16,1,200,140.0,4.0,,60.0,2,5.0,3625.0,5359.0,,,,,27.7,26.5,25.9,90.0,970.3,1005.0,1007.3,,,
2122,2021-09-16 02:30:00,2021,Sep,10,CDH,16,4,230,999.0,2.0,,60.0,2,5.0,3625.0,5359.0,,,,,27.7,26.7,25.9,89.0,970.1,1004.8,1007.1,,0.0,0.0
2126,2021-09-16 03:00:00,2021,Sep,10,CDH,16,1,300,999.0,2.0,,60.0,3,6.0,3620.0,1825.0,5359.0,,,,27.4,26.3,25.7,90.0,969.9,1004.6,1006.9,,,
2132,2021-09-16 04:00:00,2021,Sep,10,CDH,16,1,400,999.0,2.0,,60.0,2,6.0,3620.0,5359.0,,,,,27.2,26.2,25.8,92.0,969.2,1003.9,1006.1,,,
2139,2021-09-16 05:00:00,2021,Sep,10,CDH,16,1,500,350.0,3.0,,60.0,2,6.0,3620.0,1925.0,5359.0,,,,27.4,26.3,25.8,91.0,969.0,1003.7,1005.9,,,
2142,2021-09-16 05:30:00,2021,Sep,10,CDH,16,4,530,320.0,4.0,,60.0,2,6.0,3620.0,1925.0,5359.0,,,,27.5,26.3,25.9,91.0,968.7,1003.4,1005.6,,0.0,0.0
2146,2021-09-16 06:00:00,2021,Sep,10,CDH,16,1,600,330.0,6.0,,40.0,10,4.0,2625.0,3359.0,,,,,27.6,26.4,26.0,91.0,968.7,1003.3,1005.6,,,
2150,2021-09-16 06:30:00,2021,Sep,10,CDH,16,1,630,350.0,7.0,,50.0,10,4.0,2625.0,3359.0,,,,,27.6,25.4,24.5,83.0,968.5,1003.2,1005.4,,,
2154,2021-09-16 07:00:00,2021,Sep,10,CDH,16,1,700,340.0,10.0,,60.0,1,2.0,1625.0,2360.0,,,,,28.0,25.3,24.3,80.0,968.3,1003.0,1005.2,,,
2158,2021-09-16 07:30:00,2021,Sep,10,CDH,16,1,730,330.0,8.0,,60.0,2,3.0,1625.0,3075.0,,,,,28.6,25.3,23.9,76.0,968.4,1003.0,1005.3,,,
2167,2021-09-16 08:00:00,2021,Sep,10,CDH,16,1,800,340.0,8.0,,60.0,2,3.0,1360.0,3075.0,,,,,29.6,25.7,24.2,73.0,968.5,1002.9,1005.4,,,
2174,2021-09-16 08:30:00,2021,Sep,10,CDH,16,4,830,340.0,10.0,,60.0,2,3.0,1359.0,3075.0,,,,,30.4,25.7,24.0,69.0,968.4,1002.8,1005.4,267.0,0.0,0.0
2178,2021-09-16 09:00:00,2021,Sep,10,CDH,16,1,900,340.0,9.0,,60.0,2,3.0,1359.0,3075.0,,,,,31.2,26.3,24.1,66.0,968.5,1002.8,1005.4,,,
2184,2021-09-16 09:30:00,2021,Sep,10,CDH,16,1,930,320.0,11.0,,60.0,1,2.0,2360.0,,,,,,31.7,26.5,24.7,67.0,968.6,1002.8,1005.5,,,
2189,2021-09-16 10:00:00,2021,Sep,10,CDH,16,1,1000,330.0,12.0,,60.0,1,1.0,1360.0,,,,,,32.2,27.1,25.3,67.0,968.7,1002.8,1005.6,,,
2191,2021-09-16 10:30:00,2021,Sep,10,CDH,16,1,1030,330.0,11.0,,60.0,2,1.0,1360.0,,,,,,32.9,26.9,24.8,63.0,968.9,1003.0,1005.8,,,
2196,2021-09-16 11:00:00,2021,Sep,10,CDH,16,1,1100,330.0,10.0,,60.0,2,1.0,1360.0,,,,,,33.7,27.5,25.2,61.0,968.8,1002.8,1005.7,,,
2201,2021-09-16 11:30:00,2021,Sep,10,CDH,16,4,1130,340.0,12.0,,60.0,3,2.0,2625.0,,,,,,34.2,27.2,24.6,58.0,968.6,1002.5,1005.5,,0.0,0.0
2211,2021-09-16 12:00:00,2021,Sep,10,CDH,16,1,1200,330.0,14.0,,60.0,2,2.0,2625.0,,,,,,34.2,27.0,24.5,57.0,968.4,1002.3,1005.3,,,
2214,2021-09-16 12:30:00,2021,Sep,10,CDH,16,1,1230,330.0,12.0,,60.0,3,3.0,3625.0,,,,,,34.9,27.7,25.2,57.0,968.1,1001.9,1005.0,,,
2216,2021-09-16 13:00:00,2021,Sep,10,CDH,16,1,1300,330.0,14.0,,60.0,2,3.0,3625.0,,,,,,34.7,28.0,25.7,60.0,967.8,1001.6,1004.7,,,
2221,2021-09-16 13:30:00,2021,Sep,10,CDH,16,1,1330,330.0,10.0,,60.0,3,4.0,3625.0,1825.0,,,,,34.6,28.3,26.0,61.0,967.5,1001.3,1004.4,,,
2228,2021-09-16 14:00:00,2021,Sep,10,CDH,16,1,1400,310.0,8.0,,60.0,2,4.0,4625.0,,,,,,34.4,28.3,26.2,63.0,966.8,1000.6,1003.7,,,
2232,2021-09-16 14:30:00,2021,Sep,10,CDH,16,4,1430,320.0,8.0,,60.0,2,4.0,3625.0,1825.0,,,,,34.6,29.2,27.4,66.0,966.3,1000.0,1003.1,,0.0,0.0
2236,2021-09-16 15:00:00,2021,Sep,10,CDH,16,1,1500,310.0,7.0,,60.0,2,4.0,3625.0,1825.0,,,,,35.0,29.2,27.2,64.0,965.9,999.6,1002.7,,,
2241,2021-09-16 15:30:00,2021,Sep,10,CDH,16,1,1530,340.0,8.0,,60.0,2,4.0,3625.0,1825.0,,,,,34.4,28.6,26.7,64.0,965.5,999.3,1002.4,,,
2244,2021-09-16 16:00:00,2021,Sep,10,CDH,16,1,1600,300.0,8.0,,60.0,2,4.0,3625.0,1825.0,,,,,34.2,28.8,26.9,66.0,965.4,999.1,1002.2,,,
2249,2021-09-16 16:30:00,2021,Sep,10,CDH,16,1,1630,280.0,8.0,,60.0,2,4.0,3625.0,1930.0,,,,,34.2,28.7,26.8,66.0,965.2,998.9,1002.0,,,
2251,2021-09-16 17:00:00,2021,Sep,10,CDH,16,1,1700,280.0,8.0,,60.0,17,4.0,3625.0,1930.0,,,,,33.8,28.5,26.6,66.0,965.3,999.1,1002.1,,,
2256,2021-09-16 17:30:00,2021,Sep,10,CDH,16,4,1730,70.0,10.0,,60.0,95,7.0,2615.0,3620.0,1930.0,5358.0,,,30.1,25.4,23.6,68.0,966.4,1000.7,1003.2,353.0,0.0,0.0
2259,2021-09-16 18:00:00,2021,Sep,10,CDH,16,5,1800,,,,,10,,,,,,,,,24.9,,92.0,,,,,,
2262,2021-09-16 18:00:00,2021,Sep,10,CDH,16,1,1800,160.0,14.0,24.0,20.0,95,8.0,2710.0,3620.0,1930.0,6358.0,,,25.9,24.9,24.5,92.0,967.4,1002.4,1004.5,,,
2263,2021-09-16 18:10:00,2021,Sep,10,CDH,16,5,1810,,,,,10,,,,,,,,,24.9,,95.0,,,,,,
2264,2021-09-16 18:10:00,2021,Sep,10,CDH,16,2,1810,160.0,16.0,20.0,10.0,95,8.0,2708.0,3615.0,1930.0,7458.0,,,25.9,24.9,24.5,95.0,967.4,1002.4,1004.5,,,
2265,2021-09-16 18:30:00,2021,Sep,10,CDH,16,1,1830,160.0,12.0,22.0,12.0,95,8.0,2710.0,3618.0,1930.0,7458.0,,,24.5,24.1,24.0,97.0,967.8,1002.9,1004.8,,,
