,DATETIME,YEAR,MONTH,INDEX_NO,STN_NAME,DD,T,GGGG,DDD,FF,FMFM,VV,WW,N,CL1,CL2,CL3,CL4,CL5,CL6,TTT,TWTW,TDTD,RH,QFE,QFF,QNH,TXTX,RRR,TOT_RRR
1161,2021-09-11 07:30:00,2021,Sep,56,GKP,11,1,730,90.0,4.0,,60.0,2,6.0,4625.0,1830.0,5075.0,,,,28.6,28.0,27.8,95.0,995.2,1004.0,1004.5,,,
1166,2021-09-11 08:00:00,2021,Sep,56,GKP,11,1,800,110.0,7.0,,60.0,1,5.0,2625.0,1830.0,2360.0,5075.0,,,30.2,29.0,28.6,91.0,995.6,1004.3,1004.9,,,
1176,2021-09-11 08:30:00,2021,Sep,56,GKP,11,4,830,110.0,9.0,,60.0,2,5.0,2620.0,1830.0,5075.0,,,,30.8,29.2,28.6,88.0,995.9,1004.6,1005.2,268.0,0.0,0.0
1180,2021-09-11 09:00:00,2021,Sep,56,GKP,11,1,900,130.0,9.0,,60.0,2,5.0,2620.0,1825.0,2360.0,5075.0,,,31.6,29.6,28.6,85.0,996.1,1004.7,1005.4,,,
1188,2021-09-11 09:30:00,2021,Sep,56,GKP,11,1,930,120.0,8.0,,60.0,2,5.0,2620.0,2360.0,5075.0,,,,31.8,28.8,27.7,79.0,996.4,1005.0,1005.8,,,
1192,2021-09-11 10:00:00,2021,Sep,56,GKP,11,1,1000,140.0,8.0,,60.0,2,6.0,2620.0,5075.0,,,,,32.0,29.0,27.8,79.0,996.1,1004.7,1005.4,,,
1204,2021-09-11 10:30:00,2021,Sep,56,GKP,11,1,1030,120.0,10.0,,60.0,2,6.0,2620.0,2360.0,5075.0,,,,32.8,28.4,26.7,70.0,996.3,1004.9,1005.6,,,
1206,2021-09-11 11:00:00,2021,Sep,56,GKP,11,1,1100,130.0,10.0,,60.0,1,5.0,2620.0,2360.0,5075.0,,,,32.8,28.4,26.7,70.0,996.0,1004.6,1005.3,,,
1214,2021-09-11 11:30:00,2021,Sep,56,GKP,11,4,1130,110.0,12.0,,60.0,2,5.0,2620.0,1360.0,5075.0,,,,32.8,28.4,26.7,70.0,995.7,1004.3,1005.0,,0.0,0.0
1226,2021-09-11 12:00:00,2021,Sep,56,GKP,11,1,1200,120.0,10.0,,60.0,2,5.0,2625.0,1825.0,1360.0,5075.0,,,33.4,29.2,27.7,72.0,995.2,1003.8,1004.5,,,
1227,2021-09-11 12:30:00,2021,Sep,56,GKP,11,1,1230,130.0,9.0,,60.0,2,5.0,3625.0,2360.0,5075.0,,,,33.4,29.2,27.7,72.0,994.8,1003.4,1004.1,,,
1235,2021-09-11 13:00:00,2021,Sep,56,GKP,11,1,1300,130.0,9.0,,60.0,2,5.0,3625.0,2360.0,5075.0,,,,33.2,29.2,27.7,73.0,994.4,1003.0,1003.7,,,
1243,2021-09-11 13:30:00,2021,Sep,56,GKP,11,1,1330,120.0,9.0,,60.0,2,5.0,3625.0,1830.0,4075.0,,,,33.2,29.2,27.7,73.0,993.8,1002.4,1003.1,,,
1246,2021-09-11 14:00:00,2021,Sep,56,GKP,11,1,1400,110.0,7.0,,60.0,2,5.0,3625.0,1830.0,3075.0,,,,33.0,29.0,27.5,73.0,992.8,1001.4,1002.1,,,
1253,2021-09-11 14:30:00,2021,Sep,56,GKP,11,4,1430,110.0,8.0,,60.0,2,5.0,4625.0,4075.0,,,,,33.0,29.0,27.5,73.0,992.4,1001.0,1001.7,,0.0,0.0
1262,2021-09-11 15:00:00,2021,Sep,56,GKP,11,1,1500,120.0,9.0,,60.0,2,5.0,3625.0,4075.0,,,,,33.2,29.0,27.4,72.0,991.9,1000.5,1001.2,,,
1267,2021-09-11 15:30:00,2021,Sep,56,GKP,11,1,1530,150.0,7.0,,60.0,2,4.0,3625.0,3075.0,,,,,33.2,29.0,27.4,72.0,991.7,1000.3,1001.0,,,
1279,2021-09-11 16:00:00,2021,Sep,56,GKP,11,1,1600,130.0,6.0,,60.0,2,4.0,3625.0,3075.0,,,,,32.8,28.8,27.3,73.0,991.5,1000.1,1000.8,,,
1285,2021-09-11 16:30:00,2021,Sep,56,GKP,11,1,1630,140.0,5.0,,60.0,2,4.0,2625.0,3075.0,,,,,32.8,28.8,27.3,73.0,991.5,1000.1,1000.8,,,
1287,2021-09-11 17:00:00,2021,Sep,56,GKP,11,1,1700,120.0,5.0,,60.0,2,4.0,2625.0,3075.0,,,,,32.6,28.8,27.4,74.0,991.6,1000.2,1000.8,,,
1293,2021-09-11 17:30:00,2021,Sep,56,GKP,11,4,1730,140.0,4.0,,60.0,2,4.0,2625.0,3075.0,,,,,31.8,28.4,27.1,76.0,991.8,1000.4,1001.0,336.0,0.0,0.0
1299,2021-09-11 18:00:00,2021,Sep,56,GKP,11,1,1800,160.0,3.0,,60.0,2,4.0,1625.0,1830.0,3075.0,,,,30.4,28.0,27.1,83.0,991.9,1000.5,1001.1,,,
1308,2021-09-11 18:30:00,2021,Sep,56,GKP,11,1,1830,999.0,1.0,,60.0,2,4.0,1625.0,1830.0,3075.0,,,,29.8,27.8,27.0,85.0,992.2,1000.8,1001.4,,,
1315,2021-09-11 19:00:00,2021,Sep,56,GKP,11,1,1900,0.0,0.0,,60.0,2,4.0,1625.0,1830.0,3075.0,,,,29.2,27.8,27.3,89.0,992.4,1001.0,1001.6,,,
1319,2021-09-11 19:30:00,2021,Sep,56,GKP,11,1,1930,999.0,1.0,,60.0,2,4.0,1625.0,1830.0,3075.0,,,,28.8,27.6,27.1,91.0,993.0,1001.6,1002.2,,,
1321,2021-09-11 20:00:00,2021,Sep,56,GKP,11,1,2000,999.0,1.0,,60.0,2,4.0,1625.0,1830.0,3075.0,,,,28.2,28.2,28.2,100.0,993.7,1002.4,1003.0,,,
1330,2021-09-11 20:30:00,2021,Sep,56,GKP,11,4,2030,999.0,1.0,,60.0,2,4.0,2625.0,1830.0,4075.0,,,,28.2,28.2,28.2,100.0,994.1,1002.8,1003.4,,0.0,0.0
1332,2021-09-11 21:00:00,2021,Sep,56,GKP,11,1,2100,999.0,1.0,,60.0,2,4.0,2625.0,4075.0,,,,,28.0,28.0,28.0,100.0,994.3,1003.0,1003.6,,,
1339,2021-09-11 22:00:00,2021,Sep,56,GKP,11,1,2200,999.0,1.0,,60.0,2,4.0,2625.0,4075.0,,,,,28.8,28.8,28.8,100.0,994.2,1002.9,1003.5,,,
1344,2021-09-11 23:00:00,2021,Sep,56,GKP,11,1,2300,80.0,3.0,,60.0,2,4.0,2625.0,3075.0,,,,,28.6,28.6,28.6,100.0,994.4,1003.1,1003.7,,,
1350,2021-09-11 23:30:00,2021,Sep,56,GKP,11,4,2330,70.0,3.0,,60.0,2,4.0,2625.0,3075.0,,,,,28.4,28.4,28.4,100.0,994.4,1003.1,1003.7,,0.0,0.0
1355,2021-09-12 00:00:00,2021,Sep,56,GKP,12,1,0,100.0,3.0,,60.0,2,4.0,2625.0,3075.0,,,,,28.2,28.2,28.2,100.0,994.4,1003.1,1003.7,,,
1362,2021-09-12 01:00:00,2021,Sep,56,GKP,12,1,100,999.0,1.0,,60.0,2,4.0,1625.0,4075.0,,,,,27.6,27.6,27.6,100.0,993.9,1002.6,1003.2,,,
1369,2021-09-12 02:00:00,2021,Sep,56,GKP,12,1,200,999.0,1.0,,60.0,2,4.0,1630.0,4075.0,,,,,27.0,27.0,27.0,100.0,993.5,1002.2,1002.8,,,
1374,2021-09-12 02:30:00,2021,Sep,56,GKP,12,4,230,999.0,1.0,,60.0,2,4.0,2630.0,4075.0,,,,,26.8,26.8,26.8,100.0,992.9,1001.6,1002.2,,0.0,0.0
1379,2021-09-12 03:00:00,2021,Sep,56,GKP,12,1,300,999.0,1.0,,60.0,2,4.0,2630.0,4075.0,,,,,26.8,26.8,26.8,100.0,992.7,1001.4,1002.0,,,
1387,2021-09-12 04:00:00,2021,Sep,56,GKP,12,1,400,999.0,1.0,,60.0,2,4.0,2630.0,4075.0,,,,,27.0,27.0,27.0,100.0,992.5,1001.2,1001.8,,,
1392,2021-09-12 05:00:00,2021,Sep,56,GKP,12,1,500,999.0,2.0,,50.0,10,4.0,4075.0,,,,,,26.6,26.6,26.6,100.0,992.3,1001.0,1001.6,,,
1400,2021-09-12 05:30:00,2021,Sep,56,GKP,12,4,530,999.0,2.0,,50.0,10,4.0,2625.0,4360.0,,,,,26.6,26.6,26.6,100.0,992.1,1000.8,1001.4,,0.0,0.0
1406,2021-09-12 06:00:00,2021,Sep,56,GKP,12,1,600,999.0,2.0,,50.0,10,4.0,2625.0,4360.0,,,,,26.8,26.8,26.8,100.0,991.8,1000.6,1001.0,,,
1410,2021-09-12 06:30:00,2021,Sep,56,GKP,12,1,630,999.0,1.0,,50.0,10,3.0,3360.0,,,,,,27.8,27.8,27.8,100.0,992.1,1000.9,1001.3,,,
1413,2021-09-12 07:00:00,2021,Sep,56,GKP,12,1,700,999.0,2.0,,60.0,2,3.0,3360.0,1075.0,,,,,28.8,28.8,28.8,100.0,992.7,1001.1,1002.0,,,
1421,2021-09-12 07:30:00,2021,Sep,56,GKP,12,1,730,999.0,2.0,,60.0,2,3.0,3360.0,,,,,,29.8,29.0,28.7,94.0,992.9,1001.6,1002.2,,,
1424,2021-09-12 08:00:00,2021,Sep,56,GKP,12,1,800,160.0,4.0,,60.0,2,3.0,1360.0,3075.0,,,,,30.2,29.2,28.6,90.0,993.0,1001.7,1002.3,,,
1429,2021-09-12 08:30:00,2021,Sep,56,GKP,12,4,830,140.0,5.0,,60.0,2,3.0,1630.0,3075.0,,,,,31.0,29.4,28.7,88.0,992.9,1001.6,1002.2,262.0,0.0,0.0
1433,2021-09-12 09:00:00,2021,Sep,56,GKP,12,1,900,140.0,5.0,,60.0,2,3.0,2630.0,3075.0,,,,,31.6,29.6,28.5,84.0,992.7,1001.4,1002.0,,,
1440,2021-09-12 09:30:00,2021,Sep,56,GKP,12,1,930,150.0,3.0,,60.0,2,3.0,3630.0,2075.0,,,,,32.4,29.6,28.7,81.0,992.4,1001.1,1001.7,,,
1445,2021-09-12 10:00:00,2021,Sep,56,GKP,12,1,1000,100.0,3.0,,60.0,2,3.0,3630.0,,,,,,33.2,29.6,28.8,78.0,992.4,1001.1,1001.7,,,
1452,2021-09-12 10:30:00,2021,Sep,56,GKP,12,1,1030,999.0,2.0,,60.0,3,4.0,2620.0,3630.0,,,,,33.8,29.8,28.7,74.0,992.3,1001.0,1001.6,,,
1453,2021-09-12 11:00:00,2021,Sep,56,GKP,12,1,1100,90.0,3.0,,60.0,2,4.0,2625.0,4630.0,,,,,33.6,29.8,28.2,73.0,991.9,1000.6,1001.2,,,
1460,2021-09-12 11:30:00,2021,Sep,56,GKP,12,4,1130,999.0,2.0,,60.0,2,4.0,2625.0,4630.0,,,,,32.8,29.2,27.7,75.0,991.9,1000.5,1001.1,,0.0,0.0
1463,2021-09-12 12:00:00,2021,Sep,56,GKP,12,1,1200,999.0,1.0,,60.0,3,5.0,2625.0,4630.0,,,,,34.6,29.4,27.6,67.0,991.9,1000.5,1001.1,,,
1472,2021-09-12 12:30:00,2021,Sep,56,GKP,12,1,1230,999.0,2.0,,60.0,2,5.0,2625.0,4630.0,,,,,34.6,29.4,27.6,67.0,991.6,1000.2,1000.8,,,
1476,2021-09-12 13:00:00,2021,Sep,56,GKP,12,1,1300,999.0,2.0,,60.0,2,5.0,2625.0,4630.0,,,,,34.2,28.8,26.8,65.0,991.1,999.7,1000.3,,,
1478,2021-09-12 13:30:00,2021,Sep,56,GKP,12,1,1330,999.0,2.0,,60.0,2,5.0,2615.0,4630.0,,,,,33.0,29.0,27.5,73.0,990.6,999.2,999.8,,,
1484,2021-09-12 14:00:00,2021,Sep,56,GKP,12,1,1400,999.0,2.0,,60.0,2,5.0,2625.0,3630.0,1830.0,,,,33.2,29.2,27.4,72.0,990.3,999.0,999.5,,,
1488,2021-09-12 14:30:00,2021,Sep,56,GKP,12,4,1430,999.0,2.0,,60.0,2,5.0,2625.0,4630.0,1830.0,,,,33.4,29.4,27.4,73.0,990.3,999.0,999.5,,0.0,0.0
1492,2021-09-12 15:00:00,2021,Sep,56,GKP,12,1,1500,999.0,2.0,,60.0,2,5.0,2625.0,4630.0,1830.0,,,,34.0,29.6,27.6,70.0,990.3,999.0,999.5,,,
1495,2021-09-12 15:30:00,2021,Sep,56,GKP,12,1,1530,999.0,2.0,,60.0,2,5.0,2625.0,4630.0,,,,,34.2,29.0,27.1,66.0,989.3,998.0,998.5,,,
1500,2021-09-12 16:00:00,2021,Sep,56,GKP,12,1,1600,999.0,2.0,,60.0,2,5.0,2625.0,4630.0,,,,,34.4,29.0,27.0,66.0,989.0,997.6,998.1,,,
1502,2021-09-12 16:30:00,2021,Sep,56,GKP,12,1,1630,999.0,2.0,,60.0,2,5.0,2625.0,4630.0,,,,,34.4,29.0,27.0,66.0,989.0,997.6,998.1,,,
1506,2021-09-12 17:00:00,2021,Sep,56,GKP,12,1,1700,999.0,2.0,,60.0,2,5.0,2625.0,4630.0,,,,,34.0,29.0,27.0,66.0,989.0,997.6,998.1,,,
1509,2021-09-12 17:30:00,2021,Sep,56,GKP,12,4,1730,999.0,2.0,,60.0,2,5.0,1625.0,4630.0,,,,,33.2,28.6,27.0,70.0,989.4,998.0,998.5,354.0,0.0,0.0
1514,2021-09-12 18:00:00,2021,Sep,56,GKP,12,1,1800,999.0,2.0,,60.0,2,5.0,2625.0,4630.0,,,,,31.0,29.4,28.8,88.0,989.6,998.2,998.7,,,
1517,2021-09-12 18:30:00,2021,Sep,56,GKP,12,1,1830,999.0,2.0,,60.0,2,5.0,2625.0,4630.0,,,,,31.0,29.4,28.8,88.0,989.8,998.4,998.9,,,
1524,2021-09-12 19:00:00,2021,Sep,56,GKP,12,1,1900,999.0,2.0,,60.0,2,5.0,2625.0,4630.0,,,,,29.0,29.0,29.0,100.0,990.0,998.6,999.1,,,
1528,2021-09-12 19:30:00,2021,Sep,56,GKP,12,1,1930,999.0,2.0,,60.0,2,5.0,2625.0,4630.0,,,,,28.4,28.4,28.4,100.0,990.2,998.8,999.3,,,
1532,2021-09-12 20:00:00,2021,Sep,56,GKP,12,1,2000,999.0,2.0,,60.0,2,5.0,2625.0,4630.0,,,,,28.0,28.0,28.0,100.0,990.4,999.0,999.5,,,
1534,2021-09-12 20:30:00,2021,Sep,56,GKP,12,4,2030,999.0,2.0,,60.0,2,5.0,2620.0,1825.0,4630.0,,,,28.0,28.0,28.0,100.0,990.6,999.2,999.7,,0.0,0.0
1539,2021-09-12 21:00:00,2021,Sep,56,GKP,12,1,2100,999.0,1.0,,60.0,2,5.0,1620.0,1825.0,4630.0,,,,27.8,27.8,27.8,100.0,990.9,999.5,1000.0,,,
1544,2021-09-12 22:00:00,2021,Sep,56,GKP,12,1,2200,999.0,2.0,,60.0,2,5.0,2620.0,1825.0,4630.0,,,,27.6,27.6,27.6,100.0,991.7,1000.4,1000.9,,,
1547,2021-09-12 23:00:00,2021,Sep,56,GKP,12,1,2300,0.0,0.0,,60.0,2,5.0,3625.0,1930.0,3360.0,,,,28.0,28.0,28.0,100.0,992.4,1001.1,1001.6,,,
1552,2021-09-12 23:30:00,2021,Sep,56,GKP,12,4,2330,999.0,1.0,,60.0,2,5.0,3625.0,1930.0,3360.0,,,,28.0,28.0,28.0,100.0,992.2,1000.9,1001.4,,0.0,0.0
1555,2021-09-13 00:00:00,2021,Sep,56,GKP,13,1,0,999.0,2.0,,60.0,2,5.0,3625.0,1930.0,3360.0,,,,29.0,29.0,29.0,100.0,991.9,1000.6,1001.1,,,
1563,2021-09-13 01:00:00,2021,Sep,56,GKP,13,1,100,999.0,2.0,,60.0,2,5.0,3625.0,1930.0,3360.0,,,,28.0,28.0,28.0,100.0,991.6,1000.3,1000.8,,,
1568,2021-09-13 02:00:00,2021,Sep,56,GKP,13,1,200,999.0,3.0,,60.0,2,5.0,3625.0,1930.0,3360.0,,,,27.2,27.2,27.2,100.0,991.4,1000.1,1000.6,,,
1569,2021-09-13 02:30:00,2021,Sep,56,GKP,13,4,230,999.0,2.0,,60.0,2,4.0,2625.0,4075.0,,,,,26.8,26.8,26.8,100.0,991.2,999.9,1000.4,,0.0,0.0
1574,2021-09-13 03:00:00,2021,Sep,56,GKP,13,1,300,999.0,1.0,,60.0,2,3.0,1625.0,3075.0,,,,,26.4,26.4,26.4,100.0,991.1,999.8,1000.3,,,
1581,2021-09-13 04:00:00,2021,Sep,56,GKP,13,1,400,999.0,1.0,,60.0,2,3.0,1625.0,3075.0,,,,,25.8,25.8,25.8,100.0,991.0,999.7,1000.2,,,
1586,2021-09-13 05:00:00,2021,Sep,56,GKP,13,1,500,999.0,1.0,,60.0,2,3.0,1625.0,3075.0,,,,,25.4,25.4,25.4,100.0,991.0,999.7,1000.2,,,
1589,2021-09-13 05:30:00,2021,Sep,56,GKP,13,4,530,999.0,1.0,,60.0,3,4.0,2625.0,2360.0,3075.0,,,,25.4,25.4,25.4,100.0,991.2,999.9,1000.4,,0.0,0.0
1592,2021-09-13 06:00:00,2021,Sep,56,GKP,13,1,600,999.0,1.0,,60.0,2,4.0,2625.0,1825.0,1360.0,3075.0,,,25.8,25.8,25.8,100.0,991.3,1000.1,1000.5,,,
1595,2021-09-13 06:30:00,2021,Sep,56,GKP,13,1,630,999.0,1.0,,60.0,2,4.0,2625.0,1825.0,1359.0,3075.0,,,27.2,27.2,27.2,100.0,991.5,1000.3,1000.7,,,
1602,2021-09-13 07:00:00,2021,Sep,56,GKP,13,1,700,999.0,1.0,,60.0,2,4.0,3620.0,1360.0,3075.0,,,,28.6,28.6,28.6,100.0,991.6,1000.3,1000.8,,,
1606,2021-09-13 07:30:00,2021,Sep,56,GKP,13,1,730,999.0,1.0,,60.0,3,5.0,3620.0,2630.0,3075.0,,,,29.4,28.4,28.0,92.0,991.9,1000.6,1001.1,,,
1610,2021-09-13 08:00:00,2021,Sep,56,GKP,13,1,800,100.0,3.0,,60.0,2,5.0,3620.0,4360.0,,,,,29.8,28.6,28.2,91.0,991.9,1000.6,1001.1,,,
1615,2021-09-13 08:30:00,2021,Sep,56,GKP,13,4,830,110.0,5.0,,60.0,1,4.0,2620.0,4360.0,,,,,31.8,29.4,28.8,83.0,992.2,1000.8,1001.4,250.0,0.0,0.0
1616,2021-09-13 09:00:00,2021,Sep,56,GKP,13,1,900,130.0,6.0,,60.0,2,4.0,2625.0,3360.0,,,,,32.6,29.8,28.8,81.0,992.8,1001.4,1002.1,,,
1621,2021-09-13 09:30:00,2021,Sep,56,GKP,13,1,930,130.0,7.0,,60.0,2,4.0,2620.0,3360.0,,,,,33.0,29.8,28.7,78.0,992.6,1001.2,1001.9,,,
1625,2021-09-13 10:00:00,2021,Sep,56,GKP,13,1,1000,120.0,6.0,,60.0,2,4.0,4625.0,1360.0,,,,,33.8,29.8,28.4,73.0,992.6,1001.2,1001.9,,,
1628,2021-09-13 10:30:00,2021,Sep,56,GKP,13,1,1030,140.0,7.0,,60.0,3,5.0,2625.0,4630.0,,,,,33.4,29.6,28.2,74.0,992.6,1001.2,1001.9,,,
1635,2021-09-13 11:00:00,2021,Sep,56,GKP,13,1,1100,130.0,6.0,,60.0,2,5.0,2625.0,4630.0,1075.0,,,,33.6,29.8,28.5,75.0,992.5,1001.1,1001.8,,,
1636,2021-09-13 11:30:00,2021,Sep,56,GKP,13,4,1130,140.0,8.0,,60.0,2,5.0,2625.0,4630.0,1360.0,,,,34.2,29.8,28.2,71.0,992.4,1000.9,1001.7,,0.0,0.0
1643,2021-09-13 12:00:00,2021,Sep,56,GKP,13,1,1200,130.0,6.0,,60.0,2,5.0,4625.0,1830.0,2075.0,,,,34.2,29.8,28.2,71.0,992.1,1000.6,1001.3,,,
1644,2021-09-13 12:20:00,2021,Sep,56,GKP,13,2,1220,90.0,7.0,,50.0,60,6.0,4625.0,1930.0,5358.0,,,,33.4,29.8,28.5,76.0,992.4,1000.9,1001.7,,,
1648,2021-09-13 12:30:00,2021,Sep,56,GKP,13,1,1230,100.0,10.0,20.0,50.0,95,6.0,4625.0,1930.0,5358.0,,,,29.0,27.0,26.2,85.0,992.4,1001.1,1001.7,,,
1653,2021-09-13 13:00:00,2021,Sep,56,GKP,13,1,1300,80.0,5.0,,60.0,17,6.0,3625.0,1930.0,5358.0,,,,33.0,29.8,28.7,78.0,991.5,1000.1,1000.7,,,
1657,2021-09-13 13:30:00,2021,Sep,56,GKP,13,1,1330,110.0,6.0,,60.0,17,6.0,4625.0,1930.0,5359.0,,,,33.8,29.8,28.4,73.0,990.9,999.4,1000.1,,,
1659,2021-09-13 13:45:00,2021,Sep,56,GKP,13,3,1345,100.0,9.0,,60.0,95,6.0,3625.0,1930.0,5359.0,,,,34.4,29.8,28.2,70.0,990.6,999.2,999.8,,,
1664,2021-09-13 14:00:00,2021,Sep,56,GKP,13,1,1400,90.0,10.0,,60.0,17,6.0,2625.0,1930.0,5359.0,,,,32.0,28.2,26.7,74.0,990.2,998.8,999.4,,,
1666,2021-09-13 14:30:00,2021,Sep,56,GKP,13,4,1430,90.0,8.0,,60.0,17,6.0,3625.0,1930.0,5359.0,,,,32.2,29.0,27.8,78.0,989.8,998.2,998.8,,3.0,3.0
1670,2021-09-13 15:00:00,2021,Sep,56,GKP,13,1,1500,60.0,8.0,,60.0,2,6.0,3625.0,1930.0,5359.0,,,,32.2,29.4,28.4,80.0,989.2,997.8,998.4,,,
1676,2021-09-13 15:30:00,2021,Sep,56,GKP,13,1,1530,70.0,5.0,,60.0,2,6.0,3625.0,1930.0,5359.0,,,,32.2,29.4,28.4,80.0,988.9,997.5,998.1,,,
1680,2021-09-13 16:00:00,2021,Sep,56,GKP,13,1,1600,120.0,4.0,,60.0,2,6.0,3625.0,1930.0,5359.0,,,,32.0,29.4,28.5,82.0,988.5,997.1,997.7,,,
1685,2021-09-13 16:30:00,2021,Sep,56,GKP,13,1,1630,120.0,4.0,,60.0,2,6.0,3625.0,1930.0,5359.0,,,,32.0,29.4,28.5,82.0,989.0,997.6,998.2,,,
1693,2021-09-13 17:00:00,2021,Sep,56,GKP,13,1,1700,80.0,4.0,,60.0,2,6.0,3625.0,1930.0,5359.0,,,,31.6,29.6,28.9,85.0,989.1,997.7,998.3,,,
1696,2021-09-13 17:30:00,2021,Sep,56,GKP,13,4,1730,90.0,4.0,,60.0,2,6.0,3625.0,1930.0,5359.0,,,,31.4,29.6,29.0,87.0,989.4,998.0,998.6,,,
1699,2021-09-13 18:00:00,2021,Sep,56,GKP,13,1,1800,90.0,4.0,,60.0,2,6.0,3625.0,1930.0,5359.0,,,,31.0,29.6,29.1,90.0,989.9,998.5,999.1,,,
1705,2021-09-13 18:30:00,2021,Sep,56,GKP,13,1,1830,80.0,4.0,,60.0,2,6.0,3625.0,1930.0,5359.0,,,,30.8,29.6,29.2,91.0,990.1,998.7,999.3,,,
1707,2021-09-13 19:00:00,2021,Sep,56,GKP,13,1,1900,80.0,3.0,,60.0,2,6.0,3620.0,1930.0,5359.0,,,,30.2,29.2,28.8,92.0,990.7,999.3,999.9,,,
1714,2021-09-13 19:30:00,2021,Sep,56,GKP,13,1,1930,80.0,3.0,,60.0,2,6.0,3625.0,1930.0,5359.0,,,,30.2,29.2,28.8,92.0,991.3,999.9,1000.5,,,
1715,2021-09-13 20:00:00,2021,Sep,56,GKP,13,1,2000,80.0,3.0,,60.0,2,6.0,3625.0,1930.0,5359.0,,,,30.0,29.0,28.6,92.0,992.0,1000.7,1001.2,,,
1720,2021-09-13 20:30:00,2021,Sep,56,GKP,13,4,2030,999.0,2.0,,60.0,2,6.0,3625.0,1930.0,5359.0,,,,29.6,28.8,28.5,94.0,992.6,1001.3,1001.9,,0.0,0.0
1726,2021-09-13 21:00:00,2021,Sep,56,GKP,13,1,2100,90.0,4.0,,60.0,2,6.0,3625.0,1930.0,5359.0,,,,29.6,28.8,28.5,94.0,992.7,1001.4,1002.0,,,
1731,2021-09-13 22:00:00,2021,Sep,56,GKP,13,1,2200,90.0,5.0,,60.0,2,6.0,3625.0,1930.0,5359.0,,,,29.2,28.4,28.1,94.0,993.1,1001.8,1002.4,,,
1735,2021-09-13 23:00:00,2021,Sep,56,GKP,13,1,2300,80.0,4.0,,60.0,1,5.0,2630.0,4070.0,,,,,29.0,28.2,27.9,94.0,993.5,1002.2,1002.8,,,
1740,2021-09-13 23:30:00,2021,Sep,56,GKP,13,4,2330,70.0,3.0,,60.0,2,5.0,2625.0,2359.0,4070.0,,,,28.6,28.0,27.8,95.0,993.5,1002.2,1002.8,,0.0,0.0
1745,2021-09-14 00:00:00,2021,Sep,56,GKP,14,1,0,80.0,4.0,,60.0,2,5.0,2625.0,1930.0,3359.0,5070.0,,,28.6,28.0,27.8,95.0,993.3,1002.0,1002.6,,,
1748,2021-09-14 01:00:00,2021,Sep,56,GKP,14,1,100,90.0,5.0,,60.0,2,5.0,2625.0,1930.0,3359.0,5070.0,,,28.4,28.0,27.9,97.0,992.3,1001.0,1001.6,,,
1754,2021-09-14 02:00:00,2021,Sep,56,GKP,14,1,200,70.0,3.0,,60.0,2,5.0,2625.0,1930.0,3359.0,5070.0,,,27.8,27.4,27.2,97.0,991.9,1000.6,1001.1,,,
1758,2021-09-14 02:30:00,2021,Sep,56,GKP,14,4,230,90.0,4.0,,60.0,2,6.0,2625.0,6075.0,,,,,28.0,28.0,28.0,100.0,991.9,1000.6,1001.1,,0.0,0.0
1763,2021-09-14 03:00:00,2021,Sep,56,GKP,14,1,300,80.0,4.0,,60.0,2,5.0,2625.0,5070.0,,,,,28.0,28.0,28.0,100.0,991.7,1000.4,1001.0,,,
1769,2021-09-14 04:00:00,2021,Sep,56,GKP,14,1,400,90.0,4.0,,60.0,2,5.0,2625.0,5070.0,,,,,27.8,27.8,27.8,100.0,991.7,1000.4,1001.0,,,
1772,2021-09-14 05:00:00,2021,Sep,56,GKP,14,1,500,80.0,4.0,,60.0,2,5.0,2625.0,5070.0,,,,,27.4,27.4,27.4,100.0,991.9,1000.6,1001.1,,,
1777,2021-09-14 05:30:00,2021,Sep,56,GKP,14,4,530,90.0,5.0,,60.0,2,5.0,2625.0,5070.0,,,,,27.4,27.4,27.4,100.0,992.1,1000.8,1001.3,,0.0,0.0
1781,2021-09-14 06:00:00,2021,Sep,56,GKP,14,1,600,70.0,5.0,,60.0,2,5.0,2625.0,5070.0,,,,,27.6,27.6,27.6,100.0,992.1,1001.0,1001.4,,,
1784,2021-09-14 06:30:00,2021,Sep,56,GKP,14,1,630,90.0,5.0,,60.0,2,5.0,2625.0,3359.0,5070.0,,,,28.0,28.0,28.0,100.0,992.7,1001.4,1002.0,,,
1788,2021-09-14 07:00:00,2021,Sep,56,GKP,14,1,700,80.0,7.0,,60.0,2,5.0,2625.0,3359.0,2075.0,,,,29.0,28.2,27.9,94.0,993.5,1002.2,1002.8,,,
1791,2021-09-14 07:30:00,2021,Sep,56,GKP,14,1,730,80.0,7.0,,60.0,2,5.0,3625.0,3359.0,1075.0,,,,29.0,28.2,27.9,94.0,993.7,1002.4,1003.0,,,
1795,2021-09-14 08:00:00,2021,Sep,56,GKP,14,1,800,90.0,10.0,,60.0,2,5.0,2620.0,3625.0,2360.0,,,,29.8,28.4,27.9,89.0,993.8,1002.5,1003.1,,,
1802,2021-09-14 08:30:00,2021,Sep,56,GKP,14,4,830,90.0,10.0,20.0,60.0,2,5.0,1620.0,3625.0,2075.0,,,,29.8,28.4,27.9,89.0,994.2,1002.9,1003.5,274.0,0.0,3.0
1804,2021-09-14 09:00:00,2021,Sep,56,GKP,14,1,900,100.0,10.0,20.0,60.0,2,6.0,3620.0,4625.0,2360.0,,,,30.2,28.6,28.0,88.0,994.4,1003.1,1003.7,,,
